1041.1,1665.8,2082.6,4226.6,5380.7,7955.5,11887.1,6620.8,9948.1,31748.6
1081.9,1731.1,2164.2,4392.2,5591.6,8267.3,12353,6880.3,10338,32134.3
1122.8,1796.5,2246,4558.2,5803,8579.8,12819.9,7140.4,10728.8,32523.4
1163.8,1862.1,2328,4724.7,6014.9,8893.1,13288.1,7401.2,11120.6,32915.9
1204.9,1927.9,2410.2,4891.6,6227.3,9207.2,13757.4,7662.6,11513.4,33311.8
1246.1,1993.8,2492.6,5058.8,6440.2,9522,14227.8,7924.6,11907,33711.2
1287.4,2059.9,2575.2,5226.4,6653.6,9837.6,14699.3,8187.2,12301.6,34114.0
1328.8,2126.1,2658,5394.5,6867.6,10154,15172,8450.5,12697.2,34520.4
1370.3,2192.5,2741,5563,7082.1,10471.1,15645.8,8714.4,13093.7,34930.2
1411.9,2259.1,2824.2,5731.9,7297.1,10789,16120.8,8979,13491.2,35343.5
1453.6,2325.8,2907.6,5901.2,7512.6,11107.6,16596.8,9244.1,13889.6,35760.2
1495.4,2392.7,2991.2,6070.9,7728.7,11427.1,17074.1,9510,14289.1,37031.5
1537.3,2459.7,3075,6241,7945.3,11747.3,17552.5,9776.5,14689.5,37462.4
1579.3,2526.9,3159,6411.5,8162.4,12068.2,18032,10043.6,15090.8,37896.8
1621.4,2594.3,3243.2,6582.4,8380,12389.9,18512.7,10311.4,15493.1,39221.6
1663.6,2661.8,3327.6,6753.7,8598.1,12712.4,18994.6,10579.8,15896.4,39670.4
1705.9,2729.5,3412.2,6925.4,8816.7,13035.7,19477.6,10848.8,16300.6,41038.4
1748.3,2797.3,3497,7097.5,9035.8,13359.6,19961.6,11118.4,16705.7,42439.2
1833.1,2933,3666.6,7441.7,9474,14007.5,20929.7,11657.6,17515.9,42913.4
1918,3068.8,3836.4,7786.3,9912.7,14656.2,21899,12197.5,18327.1,43391.4
2003,3204.8,4006.4,8131.4,10352,15305.8,22869.6,12738.1,19139.4,43872.9
2088.1,3341,4176.6,8476.9,10791.9,15956.1,23841.3,13279.3,19952.6,44358.2
2173.3,3477.3,4347,8822.8,11232.2,16607.1,24814,13821.1,20766.7,44847.0
2258.6,3613.8,4517.6,9169.1,11673.1,17258.9,25787.9,14363.6,21581.8,45339.5
2344,3750.4,4688.4,9515.8,12114.5,17911.5,26762.9,14906.7,22397.8,45835.7
2429.5,3887.2,4859.4,9862.9,12556.4,18564.9,27739.2,15450.5,23214.9,48990.9
2515.1,4024.1,5030.6,10210.4,12998.8,19218.9,28716.5,15994.8,24032.8,49613.2
2600.8,4161.2,5202,10558.3,13441.7,19873.7,29694.9,16539.7,24851.6,52139.4
2686.6,4298.5,5373.6,10906.6,13885.1,20529.3,30674.5,17085.3,25671.5,52780.2
2772.5,4435.9,5545.4,11255.3,14329,21185.6,31655.2,17631.5,26492.2,53424.7
2858.5,4573.5,5717.4,11604.4,14773.5,21842.8,32637.1,18178.4,27314,54072.8
2944.6,4711.3,5889.6,11953.9,15218.5,22500.7,33620.1,18725.9,28136.7,54724.6
3030.8,4849.2,6062,12303.8,15663.9,23159.3,34604.2,19274,28960.3,55380.0
3117.1,4987.3,6234.6,12654.1,16109.9,23818.6,35589.4,19822.7,29784.8,57368.6
3203.5,5125.5,6407.4,13004.9,16556.5,24478.9,36575.9,20372.2,30610.4,58038.9
3290,5263.9,6580.4,13356,17003.5,25139.8,37563.4,20922.2,31436.9,58712.9
3376.6,5402.4,6753.6,13707.5,17451,25801.5,38552.1,21472.9,32264.3,59390.5
3463.3,5541.1,6927,14059.5,17899.1,26464.1,39542.1,22024.3,33092.8,60071.8
3550.1,5680,7100.6,14411.8,18347.7,27127.3,40533,22576.2,33922.1,60756.9
3637,5819,7274.4,14764.6,18796.9,27791.4,41525.2,23128.9,34752.5,61445.7
3724,5958.2,7448.4,15117.8,19246.5,28456.2,42518.5,23682.1,35583.8,62138.2
3811.1,6097.6,7622.6,15471.4,19696.7,29121.8,43513,24236,36416.1,62834.5
3898.3,6237.1,7797,15825.4,20147.4,29788.1,44508.6,24790.5,37249.3,63534.5
4072.7,6516.1,8145.8,16533.4,21048.8,31120.8,46499.9,25899.6,38915.8,64238.4
4247.2,6795.3,8494.8,17241.9,21950.7,32454.3,48492.4,27009.4,40583.3,64946.0
4421.8,7074.7,8844,17950.7,22853.1,33788.5,50485.9,28119.8,42251.7,68540.5
4596.5,7354.2,9193.4,18659.9,23756,35123.5,52480.6,29230.8,43921.1,69270.7
4771.3,7633.9,9543,19369.5,24659.4,36459.2,54476.4,30342.4,45591.4,72229.5
4946.2,7913.8,9892.8,20079.6,25563.4,37795.8,56473.5,31454.8,47262.8,75248.8
5121.2,8193.8,10242.8,20790,26467.8,39133,58471.5,32567.7,48935,76013.1
5296.3,8473.9,10593,21500.8,27372.7,40471,60470.6,33681.2,50608.1,76781.2
5471.5,8754.2,10943.4,22212,28278.2,41809.8,62471,34795.4,52282.2,77553.1
5646.8,9034.7,11294,22923.7,29184.2,43149.4,64472.6,35910.2,53957.3,78328.8
5822.2,9315.3,11644.8,23635.7,30090.7,44489.6,66475.1,37025.6,55633.2,79108.4
5997.7,9596.1,11995.8,24348.1,30997.6,45830.5,68478.7,38141.6,57310,79891.7
6173.3,9877.1,12347,25061,31905.2,47172.4,70483.8,39258.4,58988,80678.8
6349,10158.2,12698.4,25774.2,32813.2,48514.9,72489.8,40375.7,60666.8,81469.7
6524.8,10439.5,13050,26487.9,33721.8,49858.3,74497,41493.7,62346.7,82264.5
6700.7,10720.9,13401.8,27202,34630.9,51202.5,76505.4,42612.4,64027.6,83063.1
6876.7,11002.5,13753.9,27916.6,35540.7,52547.6,78515.2,43731.8,65709.6,83865.6
7052.8,11284.3,14106.1,28631.5,36450.9,53893.3,80526,44851.8,67392.4,87113.7
7229,11566.2,14458.5,29346.7,37361.4,55239.6,82537.5,45972.2,69075.9,87935.3
7405.3,11848.3,14811.1,30062.5,38272.6,56586.9,84550.6,47093.5,70760.7,88760.8
7581.7,12130.5,15163.9,30778.6,39184.3,57934.8,86564.6,48215.3,72446.2,89690.2
7758.2,12412.9,15516.9,31495.1,40096.5,59283.5,88579.8,49337.8,74132.7,90623.5
7934.8,12695.4,15870.1,32211.9,41009.1,60632.8,90595.9,50460.7,75820,91560.8
8111.5,12978.1,16223.5,32929.3,41922.4,61983.1,92613.5,51584.5,77508.5,92501.8
8288.3,13261,16577.2,33647.2,42836.3,63334.3,94632.5,52709,79198.2,93446.7
8641.9,13826.7,17284.4,35082.6,44663.7,66036.1,98669.5,54957.6,82576.8,94432.7
