22.6,31.6,43.5,86.2,175.3,521.5,704.8,952.7,1913.9,3832,11494.5,15516.1,23273.7,31418.8,62838.2,188512.2,254491.8,343564.3,515329.7,1030656.7,3091971.6,4174156.7,5635111.6,8452665.2,16905331.7,50715994.6,68466592.9,92429899.6,124780364.7,249560727.2
24.5,34.3,47.2,93.4,190,565.3,764.1,1032.8,2074.8,4154.2,12460.8,16820.5,25230.3,34060.2,68121,204360.4,275886.9,372447.8,558653.5,1117304,3351913.7,4525078.1,6108855.4,9163280.8,18326562.9,54979688.3,74222579.4,100200481.3,135270650,270541297.5
26.5,37.1,51.1,101,205.5,611.4,826.5,1117.1,2244.2,4493.3,13478,18193.6,27289.8,36840.5,73681.7,221042.3,298407.5,402850.7,604256.4,1208509.5,3625530.4,4894460.2,6607521.3,9911279.4,19822560.2,59467680.3,80281368.6,108379846.6,146312793.2,292625583.6
28.6,40,55.1,109,221.8,659.9,892,1205.6,2422.1,4849.4,14546.1,19635.4,29452.5,39760.1,79521,238559.9,322056.3,434776.6,652143.7,1304283.9,3912853.7,5282346.2,7131167.4,10696748.3,21393498.1,64180494,86643667.1,116968949.4,157908082.1,315816161.1
30.8,43.1,59.3,117.4,238.9,710.7,960.6,1298.3,2608.4,5222.4,15665,21145.8,31718,42818.4,85637.8,256909.9,346828.9,468219.6,702306.6,1404609.4,4213830.4,5688664.3,7679696.8,11519542.2,23039086,69117257.6,93308298,125966201,170054371.8,340108740.2
33.1,46.3,63.7,126.2,256.7,763.8,1032.3,1395.3,2803.2,5612.4,16834.9,22725,34086.7,46016.1,92033.2,276095.9,372730.1,503186.2,754754.9,1509505.6,4528519.3,6113493.7,8253216.6,12379821.6,24759644.9,74278934.4,100276561.7,135373356.9,182754032.3,365508060.9
35.5,49.7,68.3,135.4,275.3,819.2,1107.2,1496.5,3006.5,6019.4,18055.6,24372.8,36558.3,49352.7,98706.5,296115.6,399756.8,539672.2,809482.2,1618959.9,4856882.2,6556783.1,8851657.3,13277482.5,26554966.8,79664899.9,107547615.2,145189279,196005527.2,392011050.4
38,53.2,73.1,144.9,294.7,876.9,1185.2,1601.9,3218.2,6443.3,19327.1,26089.1,39132.7,52828.1,105657.4,316968.1,427907.7,577675.9,866485.9,1732967.1,5198903.8,7018511.8,9474991,14212482.8,28424967.6,85274902.2,115121118.3,155413508,209808236.4,419616468.6
40.6,56.8,78.1,154.8,314.9,936.9,1266.3,1711.5,3438.4,6884.2,20649.5,27874.1,41810.2,56442.6,112886.5,338655.1,457185.1,617200.5,925770.9,1851536.7,5554612.8,7498718.4,10123269.9,15184900.9,30369803.9,91109411,122997705.2,166046900.2,224163315.9,448326627.4
43.3,60.6,83.3,165.1,335.8,999.2,1350.5,1825.3,3667.1,7342,22022.7,29727.7,44590.6,60196,120393.5,361175.7,487587.9,658244.3,987334.7,1974663.9,5923994.6,7997383.2,10796467.3,16194696.8,32389395.9,97168186.8,131177052.6,177089019.1,239070176.4,478140348.1
46.1,64.5,88.7,175.8,357.5,1063.8,1437.8,1943.3,3904.3,7816.8,23446.9,31650.2,47474.3,64088.9,128179.3,384532.9,519120.2,700813,1051185.6,2102365.4,6307099.3,8514574,11494674.8,17242007.8,34484018.1,103452053.4,139660272.6,188541366,254530844.7,509061684.4
49,68.6,94.3,186.9,380,1130.7,1528.3,2065.6,4149.9,8308.6,24921.9,33641.3,50460.9,68120.7,136243.1,408723.9,551778.1,744901.1,1117315.7,2234625.2,6703878.9,9050225.9,12217804.8,18326702.5,36653407.7,109960222.1,148446300.3,200402503.3,270543380.1,541086755
52,72.8,100.1,198.3,403.3,1199.9,1621.9,2192.1,4404,8817.3,26447.6,35700.8,53550.1,72291,144583.9,433746,585558,790503.9,1185717.8,2371429,7114290.4,9604280.7,12965778.8,19448663.2,38897329.3,116691986.9,157534182.8,212671144.6,287106045.8,574212086.1
55.1,77.1,106.1,210.1,427.3,1271.4,1718.6,2322.8,4666.6,9343,28024.4,37829.3,56742.8,76601,153204,459605.9,620469,837633.7,1256410.3,2512813.6,7538444.4,10176887.9,13738798.5,20608192.5,41216388.1,123649163.2,166926370.8,225350598.2,304223308.3,608446610.7
58.3,81.6,112.3,222.3,452.1,1345.2,1818.4,2457.7,4937.6,9885.6,29652.1,40026.4,60038.4,81050,162102.1,486299.8,656505.8,886283.5,1329382.6,2658757.8,7976277.3,10767961.5,14536747.9,21805116.3,43610235.9,130830706.6,176621454.4,238438960.9,321892598,643785189.8
64.7,90.6,124.6,246.7,501.7,1492.9,2018,2727.5,5479.6,10970.8,32907.3,44420.5,66629.4,89947.7,179897.7,539685.8,728577,983579.7,1475322.2,2950636.2,8851913,11950068.3,16132592.1,24198882,48397767.6,145193301.6,196010957.7,264614790,357229967.4,714459927.9
71.2,99.7,137.1,271.5,552.1,1642.9,2220.7,3001.5,6030.1,12072.9,36213.2,48883,73323,98983.8,197970.2,593902.6,801769.8,1082390.1,1623533.1,3247057.1,9741176.2,13150572.2,17753272.3,26629901.7,53259807.3,159779420.7,215702218.5,291197991.8,393117289.9,786234572.3
77.8,108.9,149.8,296.7,603.3,1795.2,2426.6,3279.7,6589.1,13192.1,39570.2,53414.5,80120,108159.6,216322,648957.4,876093.9,1182727.7,1774034.6,3548059.3,10644183.2,14369630.2,19399000.6,29098493.6,58196991.4,174590973,235697814.2,318192045.6,429559262.7,859118517.2
84.5,118.3,162.7,322.3,655.3,1949.8,2635.6,3562.1,7156.6,14328.2,42978,58014.6,87019.9,117474.3,234951.7,704845.6,951543.1,1284584.2,1926814.5,3853618.2,11560860.3,15607142.8,21069642.5,31604455.9,63208916.3,189626747.6,255996110,345594744.6,466552906.4,933105803.9
91.3,127.8,175.8,348.2,708,2106.7,2847.7,3848.7,7732.5,15481.2,46436.4,62683,94022.4,126927.5,253858.3,761564.5,1028113.8,1387954.7,2081865.3,4163718.9,12491162.7,16863049.6,22765116.6,34147666.5,68295337.8,204886012,276596117,373404753.7,504096418.8,1008192827.9
98.2,137.5,189.1,374.5,761.5,2265.9,3062.9,4139.6,8316.9,16651.3,49946.1,67420.6,101128.6,136520.7,273044.9,819123.5,1105818.6,1492856.3,2239212.7,4478412.8,13435244.8,18137558.9,24485704.1,36728547.1,73457099.4,220371296.8,297501251.5,401626685,542196026.1,1084392041.8
105.2,147.3,202.6,401.2,815.8,2427.4,3281.2,4434.7,8909.7,17838.2,53506.3,72226.3,108337,146251.9,292507.5,877510.6,1184641.3,1599267.1,2398823.8,4797634.1,14392909,19430404.1,26231045.1,39346557.9,78693121.4,236079362.8,318707140.7,430254635.1,580843758.8,1161687506.5
112.3,157.2,216.3,428.3,870.9,2591.2,3502.6,4734,9511,19042.1,57117.4,77100.9,115648.7,156122.4,312248.8,936733.8,1264592.7,1707201.6,2560720.4,5121426.4,15364286.4,20741762.1,28001378.3,42002057.1,84004120.2,252012359,340216685.6,459292520.4,620044904.1,1240089796.3
119.5,167.3,230.2,455.8,926.7,2757.3,3727.2,5037.5,10120.8,20262.9,60779.2,82043.8,123062.9,166131.4,332267.1,996787.8,1345665.7,1816650.3,2724888.2,5449761,16349290.8,22071516.5,29796546.7,44694809,89389624.3,268168871.3,362027977.3,488737763.9,659795982.9,1319591953.1
126.8,177.5,244.3,483.6,983.3,2925.7,3954.9,5345.2,10739.1,21500.8,64492.2,87055.9,130580.8,176280.4,352565.3,1057681.6,1427872.4,1927629.5,2891351.6,5782686.9,17348069,23419865.4,31616817.7,47425214.9,94850436.4,284551307.6,384144266.4,518594753.9,700102919.5,1400205825.5
134.2,187.9,258.6,511.8,1040.7,3096.4,4185.7,5657.1,11365.8,22755.6,68256,92136.5,138201.5,186568.1,373141,1119407.9,1511203,2040126,3060090.9,6120164.5,18360502.3,24786648.7,33461975.2,50192950.4,100385907.9,301157721.9,406562925.8,548859943.7,740960925.9,1481921837.5
141.7,198.4,273.1,540.4,1098.9,3269.5,4419.6,5973.3,12001,24027.4,72070.8,97286,145925.6,196995.4,393995.9,1181971.6,1595664.1,2154148.6,3231119.4,6462220.5,19386670.8,26171974.5,35332165,52998234.4,105996476.3,317989427,429285727.7,579535726,782373232,1564746449
149.3,209,287.7,569.4,1157.8,3444.8,4656.6,6293.6,12644.6,25316,75936,102503.4,153751.6,207560.3,415125.9,1245360.7,1681239.6,2269675.6,3404404.3,6808789.4,20426378,27575577.5,37227029,55840529.7,111681067.3,335043200,452308321.3,610616227,824331908.4,1648663801.1
157,219.8,302.5,598.8,1217.5,3622.4,4896.7,6618.2,13296.7,26621.5,79852,107789.5,161680.6,218264.2,436533.9,1309584,1767941.1,2386722.8,3579969.4,7159918.7,21479766.3,28997650,39146826.9,58720225.8,117440459.9,352321377.8,475633861.4,642105705.8,866842704.9,1733685393.3
164.8,230.7,317.5,628.5,1278,3802.4,5140,6947,13957.3,27944.1,83819,113144.5,169712.9,229107.6,458220.9,1374644.1,1855772.4,2505295.2,3757822.3,7515623.5,22546881.1,30438253.3,41091641.3,61637446.6,123274901.9,369824703.8,499263351.6,674005517.3,909907450.5,1819814883.6
172.7,241.8,332.7,658.6,1339.3,3984.7,5386.4,7280,14626.4,29283.7,87837.3,118568.6,177848.9,240091,480188,1440544.5,1944738.1,2625399.1,3937972.3,7875922.5,23627778.6,31897463.2,43061574.6,64592345.8,129184700.7,387554100.1,523198036.7,706317341.8,953528413.7,1907056809.1
180.7,253,348.1,689.1,1401.3,4169.3,5635.9,7617.2,15303.9,30640.1,91905.9,124060.7,186086.9,251212,502430.3,1507270.5,2034818.4,2747007.6,4120379.2,8240735.2,24722217.3,33374953.7,45056186.7,67584263.3,135168536,405505606,547432569.8,739033961.1,997695849.8,1995391680.5
188.8,264.3,363.7,720,1464.1,4356.2,5888.6,7958.7,15990,32013.7,96026,129622.3,194429.2,262473.8,524954.3,1574841.4,2126039.3,2870156,4305095.8,8610167.4,25830514.3,34871152.9,47076055.5,70614065.8,141228141.5,423684422.3,571973971.9,772164853.6,1042422554.7,2084845089.5
197,275.8,379.5,751.3,1527.7,4545.4,6144.3,8304.3,16684.4,33404.1,100196.4,135251.8,202873.3,273873,547753.1,1643236.8,2218373.2,2994806.9,4492066.1,8984107,26952333.5,36385607.1,49120568.6,73680834.7,147361679.7,442085036.8,596814801.5,805699973.2,1087694966.3,2175389911.7
205.3,287.4,395.5,783,1592.1,4736.9,6403.2,8654.2,17387.3,34811.4,104417.7,140950,211420.4,285411.3,570829.9,1712466.4,2311833.3,3120978.1,4681316.8,9362607.4,28087835.3,37918532.7,51190018.2,76785008.3,153570027.3,460710079.4,621958609.1,839644113.1,1133519555.2,2267039088.7
213.7,299.2,411.7,815,1657.2,4930.7,6665.2,9008.3,18098.8,36235.9,108690.5,146717.7,220071.7,297090.3,594188.3,1782540.5,2406433.5,3248688.5,4872876.3,9745725.3,29237189.5,39470159.1,53284713.7,79927050.8,159854112.8,479562335.8,647409155.4,874002350.2,1179903175.4,2359806328.2
222.2,311.1,428.1,847.4,1723.1,5126.8,6930.3,9366.7,18818.8,37677.4,113014.2,152554.1,228826.2,308908.6,617825.1,1853450,2502161.4,3377921.3,5066719.3,10133410.3,30400244.9,41040282,55404379.6,83106548.9,166213109.4,498639325.5,673163091.6,908770163.7,1226839723.7,2453679423.9
230.8,323.1,444.7,880.2,1789.8,5325.2,7198.5,9729.2,19547.1,39135.5,117387.8,158457.9,237681.8,320863.4,641734.9,1925178.5,2598995,3508646.9,5262801.3,10525573.3,31576734.4,42628540.9,57548529.1,86322772.3,172645556.7,517936667.4,699214503.2,943939569,1274318421,2548636817.6
239.5,335.3,461.5,913.4,1857.3,5525.9,7469.8,10095.9,20283.8,40610.5,121812.1,164430.2,246640,332956.7,665921.9,1997738.5,2696951.1,3640887.8,5461156.3,10922282.2,32766861.5,44235210.6,59717533.2,89576277.6,179152567.7,537457700.4,725567897.8,979516651.4,1322347482.3,2644694939.3
248.3,347.6,478.5,947,1925.5,5728.9,7744.2,10466.8,21029,42102.5,126287.5,170471.4,255701.6,345189.5,690387.9,2071135.4,2796037.1,3774654,5661799.2,11323566.8,33970716,45860412.2,61911555.4,92867310,185734633,557203896.3,752225262.4,1015504093.2,1370930528.8,2741861031.4
265.9,372.2,512.4,1014.1,2062,6135,8293.1,11208.7,22519.5,45086.7,135238.8,182554.4,273825.7,369656.5,739322.6,2217937.5,2994220.2,4042201.5,6063107.5,12126181.2,36378560.4,49110998.2,66299846.4,99449744.9,198899503.8,596698508.5,805542989,1087483023.3,1468102084.7,2936204141.3
283.6,397,546.5,1081.6,2199.3,6543.4,8845.2,11954.9,24018.6,48088.1,144241.6,194707,292054.3,394264.5,788539.3,2365585.6,3193545.4,4311290.9,6466728.6,12933421.1,38800281.2,52380317.4,70713427.2,106070114.4,212140243.8,636420728.2,859167985.8,1159876768.2,1565833640.5,3131667251
301.4,421.9,580.8,1149.5,2337.3,6954.1,9400.3,12705.2,25526,51106.1,153294.2,206926.8,310383.6,419008.5,838028,2514049.8,3393972.3,4581867.5,6872580.5,13745122.6,41235386.8,55667706.1,75151401.9,112727074.8,225454165.5,676362493.1,913089368.6,1232670634.2,1664105359.8,3328210687.7
319.3,447,615.3,1217.8,2476.1,7367.1,9958.6,13459.8,27042,54141.3,162398.3,219216.2,328817.3,443893.4,887798.5,2663359.2,3595540.3,4853984.6,7280743.1,14561445.4,43684356.4,58973811.2,79614643.7,119421935.8,238843888.4,716531661.6,967317746.2,1305878943.2,1762936577.1,3525873120.4
337.3,472.2,650,1286.4,2615.7,7782.4,10520,14218.5,28566.4,57193.2,171552.7,231573.4,347352.7,468915.7,937843.7,2813492.8,3798220.9,5127603.7,7691158.6,15382274.1,46146843.6,62298164.9,84102521.2,126153750.3,252307518.4,756922551.4,1021845447.6,1379491339.2,1862313312,3724626588.2
355.4,497.5,684.9,1355.4,2756.1,8200,11084.5,14981.5,30099.3,60262.2,180758.2,243999.6,365991.6,494077.7,988168.4,2964464.8,4002033.4,5402750.9,8103866.2,16207686.9,48623083.2,65641084.4,88615462.5,132923160.5,265846339.8,797539015.5,1076677674.3,1453514844.5,1962245044.3,3924490050.9
373.6,523,720,1424.8,2897.2,8619.9,11652.1,15748.7,31640.7,63348.2,190014.8,256494.8,384734,519379.4,1038772.5,3116275,4206977.5,5679425.8,8518865.2,17037682.5,51113071.3,69002564.3,93153460.3,139730155.5,279460330.9,838380988.5,1131814338,1527949339.7,2062731613,4125463186.4
391.9,548.6,755.3,1494.6,3039.1,9042.1,12222.8,16520.1,33190.5,66451,199321.7,269057.9,403578.3,544818.6,1089651.6,3268910.1,4413035.3,5957604.1,8936119.2,17872188.2,53616589.5,72382309.9,97716116.8,146574138.5,293148297.9,879444889.3,1187250604.3,1602788298.4,2163764207.4,4327528373.3
410.3,574.4,790.8,1564.8,3181.8,9466.6,12796.7,17295.7,34748.8,69570.9,208679.9,281690.2,422526.3,570397.8,1140810.7,3422385.4,4620227.3,6237313.6,9355670,18711287.4,56133888.4,75780659.3,102303888.5,153455794.3,306911610.5,920734826.9,1242992020.2,1678039209,2265352936.9,4530705830.4
428.8,600.3,826.5,1635.4,3325.3,9893.4,13373.7,18075.6,36315.6,72707.9,218089.3,294391.6,441578,596117,1192249.9,3576700.8,4828553.3,6518554.1,9777517.2,19554979.3,58664965.4,79197609.2,106916770.8,160375116.1,320750255,962250760.2,1299038530.4,1753701996.9,2367497700.8,4734995356.3
447.4,626.3,862.4,1706.3,3469.6,10322.6,13953.9,18859.7,37891,75862,227550,307162.3,460733.7,621976.6,1243969.7,3731858.1,5038015.9,6801329,10201665.9,20403274.3,61209851.6,82633201.5,111554820.3,167332188.6,334664401.1,1003993198.2,1355390821.8,1829777589.5,2470199751.1,4940399454.9
466.1,652.5,898.4,1777.6,3614.6,10754.1,14537.2,19648,39474.8,79033,237061.6,320001.7,479992.4,647975.2,1295967.6,3887849.8,5248605,7085624.6,10628095.5,21256131.2,63768423.4,86087269.3,116217811.8,174326674.1,348653373.1,1045960113.9,1412046158.2,1906262292.7,2573454100.7,5146908152.1
484.9,678.8,934.6,1849.3,3760.4,11187.8,15123.5,20440.4,41066.8,82220.4,246622.3,332907.4,499350.5,674108,1348234,4044646.8,5460281.2,7371387.8,11056726.6,22113391,66340203.9,89559168.9,120904876.1,181357268.9,362714563.6,1088143685.3,1468993979.8,1983141851,2677241504.6,5354482957.9
503.8,705.3,971,1921.4,3907,11623.9,15713,21237.2,42667.6,85425.4,256235.6,345884.1,518815.2,700384.7,1400788.2,4202307.1,5673123,7658724.5,11487717.8,22975371,68926145,93050185.3,125617748.2,188426575.2,376853177.3,1130559526.2,1526255365.1,2060444720.4,2781600378.4,5563200703.6
522.8,731.9,1007.6,1993.9,4054.3,12062.2,16305.5,22038.1,44276.6,88646.8,265898.2,358927.4,538379.7,726796.2,1453611.9,4360776.1,5887056.5,7947535,11920919.6,23841772.2,71525349.9,96559107.8,130354793.5,195532141.4,391064310.6,1173192925.9,1583810454.9,2138144090.8,2886494528.7,5772989002.1
541.9,758.6,1044.4,2066.7,4202.4,12502.8,16901.1,22843.2,45894,91885.1,275611.5,372039,558046.7,753346.1,1506712.3,4520075.3,6102110.7,8237858.5,12356390.8,24712712.1,74138170.9,100086412,135116654.1,202674930.5,405349889.9,1216049663.5,1641667050.8,2216250494.4,2991938173.8,5983876290.3
561.1,785.5,1081.4,2139.9,4351.3,12945.8,17499.9,23652.5,47520,95140.6,285376.4,385220.3,577818.3,780037.2,1560095.1,4680221.6,6318308.5,8529725.8,12794177.7,25588283.5,76764886.3,103632473.6,139903837.2,209855703.3,419711436.5,1259134303.1,1699831314.4,2294772249.4,3097942543.3,6195885027.3
580.4,812.5,1118.6,2213.5,4501,13391.1,18101.9,24466.1,49154.7,98413.4,295193.3,398471.9,597695.2,806870.5,1613762.4,4841221.2,6535658.3,8823148.4,13234297.4,26468520.5,79405598.4,107197430.7,144716529.2,217074739.5,434149509.9,1302448523.1,1758305511.6,2373712414.8,3204511766.8,6409023472.2
599.8,839.7,1156,2287.5,4651.5,13838.8,18707,25284,50797.9,101703.4,305061.6,411792.8,617676.2,833844.2,1667710.5,5003063.2,6754145.4,9118106.3,13676720,27353363.1,82060127.6,110781040.8,149554402.8,224331548,448663128,1345989377.2,1817085664.9,2453065620.8,3311638595.2,6623277126.9
619.3,867,1193.6,2361.9,4802.7,14288.7,19315.2,26106,52449.3,105009.8,314979.2,425180.2,637756.9,860952.5,1721927.8,5165712.8,6973722.7,9414535.9,14121350.2,28242620.9,84727902.3,114382532.4,154416416.4,231624566.6,463249166.3,1389747491.9,1876159119.9,2532814784.1,3419299965.9,6838599866.3
638.9,894.4,1231.4,2436.7,4954.7,14740.9,19926.5,26932.3,54109.3,108333.4,324948.3,438637.2,657941.9,888201.6,1776426.8,5329207.6,7194441,9712506,14568290.9,29136499.9,87409540.4,118002739.6,159303696,238955484.1,477911002.4,1433733000,1935539556,2612978372,3527520809.8,7055041552.1
658.6,922,1269.4,2511.8,5107.5,15195.4,20540.8,27762.6,55777.5,111673.3,334966.5,452160.4,678226.2,915584.9,1831194,5493507.1,7416245.6,10011942.6,15017431.3,30034778.2,90104376.5,121640764.1,164215028.9,246322481.7,492644998.6,1477934988.4,1995212240.5,2693536495.2,3636274276.4,7272548483.2
678.4,949.7,1307.6,2587.3,5261,15652.2,21158.3,28597.1,57454.2,115030.2,345035.6,465752.3,698613.7,943107.4,1886239.7,5658641.9,7639177.9,10312901.6,15468855.3,30937623.6,92812914.1,125297285.5,169151332.7,253726935.5,507453907.3,1522361714.2,2055188320.4,2774504202.2,3745580681.1,7491161290.6
698.3,977.6,1346,2663.2,5415.3,16111.3,21778.9,29435.9,59139.3,118404,355155.5,479412.8,719104,970768.7,1941563.1,5824609.9,7863235,10615379,15922556.8,31845024.1,95535116.9,128972254.9,174112541.3,261168746.5,522337530.4,1567012583.3,2115466993.8,2855880410.5,3855438562.5,7710877051.3
718.3,1005.6,1384.5,2739.5,5570.4,16572.7,22402.6,30278.9,60833,121795.1,365327.2,493143.2,739699.1,998571.5,1997169.5,5991426.7,8088438.1,10919403.5,16378578.8,32757065.6,98271242.6,132666020.3,179099124.5,268648619.4,537297277.3,1611891823.7,2176053968.5,2937672825.5,3965858322.9,7931716570
758.3,1061.6,1461.6,2892.1,5880.6,17495.6,23650.2,31965.1,64220.8,128577.9,385672.3,520606.3,780892.9,1054181.9,2108391.9,6325089.3,8538883.2,11527505.1,17290701.9,34581306.6,103743968.1,140054191,189073154.7,283609661,567219362.7,1701658079.4,2297238414,3101271825.2,4186716972.9,8373433865.8
798.4,1117.7,1538.9,3045,6191.6,18420.8,24900.8,33655.4,67616.8,135377.1,406066.7,548136,822186.5,1109927,2219883.7,6659560,8990419.3,12137079.6,18205034.2,36409966.1,109229949.1,147460256.6,199071343.1,298606939.9,597213922.6,1791641758.6,2418716381.3,3265267079.3,4408110566.4,8816221048.6
838.6,1174,1616.4,3198.3,6503.3,19348.3,26154.6,35349.9,71021.3,142193.3,426512.2,575734.6,863583.6,1165811.8,2331654.8,6994868.8,9443086.9,12748181.6,19121657.7,38243207.9,114729677,154884880.5,209094585.2,313641799.3,627283643.6,1881850921.1,2540498751.1,3429673276.7,4630058933.4,9260117778.4
878.9,1230.4,1694.1,3352,6815.8,20278.2,27411.6,37048.8,74434.6,149027.1,447010.4,603404.4,905087.4,1221840.7,2443714.1,7331042.2,9896921.7,13360859.2,20040644.6,40081176.5,120243585.3,162328647.9,219143671,328715424.2,657430895.5,1972292676.4,2662595121.1,3594503374.4,4852579565.7,9705159038.8
919.3,1287,1772,3506.1,7129.1,21210.4,28671.7,38751.9,77856.4,155877.9,467559.5,631142.9,946694.3,1278008.7,2556051.6,7668050.2,10351883.2,13975057.9,20961913,41923708.2,125771182.9,169790895.8,229217705.6,343826472.3,687652993.8,2062958970.7,2784994618.8,3759742694.5,5075652648.3,10151305199.8
959.8,1343.7,1850.1,3660.6,7443.2,22144.9,29935,40459.3,81286.8,162745.9,488160.2,658951.1,988405.7,1334317.8,2668671.2,8005904.5,10807987.2,14590799,21885494.9,43770866.8,131312661.2,177271882.7,239317037.7,358975466.7,717950984.7,2153852942.9,2907701481.7,3925396957.6,5299285904,10598571706.9
1000.4,1400.5,1928.4,3815.4,7758,23081.6,31201.3,42170.7,84725.2,169630.1,508809.4,686824.7,1030215.3,1390759.4,2781556,8344554.3,11265165.1,15207989.8,22811251.3,45622374.5,136867186.8,184770483.3,249440148.4,374160128.9,748320311.4,2244960922.4,3030697254.4,4091441248.9,5523445697.7,11046891290.1
1041.1,1457.5,2006.8,3970.6,8073.6,24020.6,32470.6,43886.2,88171.8,176530.7,529507.8,714764.7,1072124.5,1447335.5,2894709.7,8684010.8,11723432,15826650.8,23739213,47478292.7,142434944,192286946.6,259587373.6,389380962.9,778761981.7,2336285932.7,3153986018.7,4257881078.9,5748139468.7,11496278827.8
1081.9,1514.6,2085.4,4126.2,8390,24962,33743.1,45606.1,91627.3,183448.9,550259.2,742776.3,1114141.1,1504056.6,3008153.4,9024337.2,12182873.3,16446897.2,24669552.8,49338967,148016969.5,199822672,269760602.8,404640802.8,809281663.8,2427844978.4,3277590730.8,4424747438.4,5973409054.5,11946817995.1
1122.8,1571.9,2164.2,4282.2,8707.1,25905.6,35018.6,47330,95090.8,190383.3,571059,770853.2,1156255.6,1560909.9,3121861.6,9365457.1,12643385.9,17068589.9,25602061.9,51203980,153612010.9,207375969,279957553.6,419936225.1,839872510.7,2519617518.6,3401483660.4,4592002891.6,6199203916.8,12398407715.3
1163.8,1629.3,2243.2,4438.6,9025.1,26851.7,36297.5,49058.5,98563.5,197336.1,591914.1,799004.8,1198482.1,1617914.3,3235872,9707483.6,13105122.4,17691934.8,26537049.2,53073949.3,159221921.5,214949339.4,290181603.5,435272296,870544654.8,2611633950.4,3525705843.7,4759702837.2,6425598843.8,12851197565.1
1204.9,1686.8,2322.4,4595.4,9343.9,27800.1,37579.5,50791.2,102044.8,204306,612820.5,827225.6,1240812.5,1675059,3350163,10050351.9,13567995.3,18316813.9,27474337.8,54948521.2,164845639.8,222541350.1,300430817.7,450646113.5,901292292,2703876861.5,3650233774.1,4927815541.4,6652550995,13305101863.1
1246.1,1744.5,2401.8,4752.5,9663.4,28750.6,38864.3,52527.8,105533.7,211291.2,633772.8,855508.4,1283235.9,1732329.3,3464705.1,10393973.4,14031885.1,18943065.8,28413685.4,56827211.1,170481712.2,230150038.9,310702547.4,466053704.1,932107475.5,2796322411.4,3775035266.8,5096297554.8,6880001713.5,13760003295.8
1287.4,1802.3,2481.4,4910,9983.6,29703.4,40152.3,54268.6,109031.1,218293.4,654776,883859.9,1325762.3,1789738.7,3579525.4,10738429.7,14496901.8,19570839,29355314.9,58710464.9,176131476.1,237777211.2,320999229.8,481498723.9,962997517.2,2888992536.1,3900139935.5,5265188855.8,7108004970.3,14216009805
