1251,1751,2410,4770,9700,28860,39012,52726,105934,212091,636172,858748,1288093,1738889,3477822,10433324,14085010,19014784,28521260,57042359,171127157,231021388,311878868,467818186,935636437,2806909298,3789327564,5115592155,6906049425,13812098718
1305,1827,2514,4977,10121,30113,40706,55016,110534,221302,663801,896043,1344036,1814409,3628864,10886444,14696722,19840596,29759938,59519709,178559209,241054647,325423767,488135530,976271128,2928813369,3953898060,5337762322,7205979152,14411958165
1360,1904,2620,5187,10548,31382,42421,57334,115191,230626,691767,933794,1400660,1890850,3781748,11345090,15315896,20676480,31013724,62027274,186081909,251210279,339133871,508700680,1017401431,3052204276,4120475785,5562642249,7509567053,15019133963
1416,1982,2728,5399,10979,32666,44157,59680,119905,240063,720075,972005,1457975,1968223,3936497,11809331,15942622,21522561,32282805,64565430,193696380,261489804,353011228,529516712,1059033497,3177100475,4289085655,5790265570,7816858537,15633716924
1472,2061,2836,5614,11416,33965,45913,62054,124675,249613,748719,1010671,1515974,2046519,4093091,12279106,16576819,22378729,33567015,67133843,201401622,271891868,367054015,550580886,1101161850,3303485531,4459705482,6020602335,8127813170,16255626183
1529,2141,2946,5831,11857,35279,47690,64456,129500,259273,777694,1049784,1574642,2125720,4251494,12754308,17218342,23244786,34866059,69731923,209195865,282414083,381259005,571888366,1143776813,3431330422,4632296084,6253599645,8442359539,16884718917
1587,2221,3057,6051,12305,36609,49487,66885,134380,269045,807005,1089350,1633990,2205838,4411733,13235018,17867301,24120882,36180160,72360120,217080457,293058270,395628657,593442839,1186885761,3560657265,4806887323,6489297816,8760552070,17521103973
1645,2303,3170,6274,12756,37954,51305,69343,139317,278929,836655,1129373,1694023,2286880,4573820,13721272,18523746,25007083,37509420,75018630,225055994,303825231,410164055,615245929,1230491944,3691475813,4983492363,6727714617,9082414753,18164829333
1762,2466,3395,6718,13661,40644,54942,74258,149192,298699,895957,1209423,1814095,2448974,4898012,14693836,19836709,26779585,40168087,80335950,241007963,325360363,439236482,658854560,1317709213,3953127619,5336722302,7204575029,9726176311,19452352436
1879,2630,3621,7166,14570,43350,58599,79201,159123,318584,955601,1289934,1934860,2612002,5224073,15672005,21157238,28562302,42842077,85683915,257051863,347019603,468476455,702714508,1405429115,4216287324,5691987906,7684183589,10373647868,20747295538
1997,2795,3848,7615,15485,46071,62277,84172,169110,338578,1015574,1370890,2056291,2775931,5551936,16655580,22485066,30354872,45530846,91061437,273184438,368798553,497878038,746816871,1493633846,4480901517,6049217067,8166442952,11024698009,22049395806
2115,2961,4076,8068,16404,48807,65976,89171,179153,358686,1075889,1452307,2178415,2940794,5881665,17644755,23820454,32157648,48234923,96469576,289408861,390701499,527447015,791170325,1582340761,4747022258,6408480069,8651447999,11679454823,23358909423
2235,3128,4306,8522,17329,51558,69695,94198,189252,378905,1136537,1534174,2301212,3106567,6213215,18639390,25163213,33970375,50953926,101907566,305722839,412725342,557179203,835768596,1671537309,5014611903,6769726090,9139130122,12337825692,24675651147
2355,3296,4537,8980,18259,54325,73435,99252,199408,399237,1197523,1616497,2424694,3273265,6546616,19639579,26513471,35793225,53688114,107375926,322127926,434872184,587077439,880615938,1761232001,5283695978,7132989592,9629535845,12999873418,25999746587
2475,3465,4770,9439,19194,57107,77195,104335,209620,419682,1258848,1699278,2548863,3440889,6881868,20645322,27871226,37626196,56437482,112874647,338624097,457141988,617141674,925712280,1851424692,5554274049,7498269989,10122664376,13665596936,27331193610
2596,3634,5004,9902,20134,59904,80976,109446,219887,440238,1320506,1782509,2673706,3609423,7218942,21656529,29236359,39469127,59201790,118403247,355209905,479532803,647369274,971053668,1942107474,5826322392,7865535253,10618472477,14334937874,28669875473
2718,3805,5239,10367,21079,62716,84778,114584,230211,460907,1382504,1866198,2799237,3778885,7557871,22673303,30609006,41322203,61981314,123962279,371887011,502046868,677763261,1016644637,2033289420,6099868228,8234822134,11117009760,15007963207,30015926126
2841,3977,5476,10835,22030,65544,88601,119751,240591,481690,1444842,1950344,2925454,3949275,7898656,23695643,31989166,43185421,64776051,129551738,388655396,524684161,708323607,1062485144,2124970439,6374911286,8606130264,11618275729,15684672268,31369344235
2964,4149,5713,11304,22986,68387,92445,124946,251028,502586,1507519,2034950,3052361,4120595,8241299,24723560,33376855,45058805,67586037,135171692,405515267,547444960,739050684,1108575749,2217151657,6651454938,8979464194,12122276530,16365073351,32730146389
3088,4323,5952,11777,23947,71246,96309,130168,261521,523594,1570533,2120011,3179950,4292836,8585785,25757005,34772008,46942263,70411133,140821869,422465805,570328159,769943003,1154914216,2309828597,6929485755,9354805798,12628987689,17049133417,34098266508
3212,4497,6192,12252,24913,74119,100193,135418,272068,544710,1633873,2205512,3308197,4465966,8932050,26795785,36174363,48835444,73250814,146501215,439503851,593329494,800994804,1201491906,2402983984,7208951915,9732085116,13138314763,17736724968,35473449596
3338,4673,6433,12729,25884,77008,104099,140696,282673,565943,1697561,2291482,3437151,4640049,9280222,27840285,37584440,50739050,76106130,152211833,456635711,616457478,832217582,1248326061,2496652300,7489956861,10111441794,13650446273,18428102507,36856204661
3464,4849,6675,13210,26860,79912,108024,146002,293332,587285,1761576,2377894,3566766,4815025,9630179,28890142,39001749,52652419,78976092,157951741,473855443,639704089,863600507,1295400437,2590801058,7772403134,10492744264,14165204602,19123026253,38246052139
3590,5026,6919,13692,27841,82831,111970,151336,304048,608739,1825926,2464758,3697059,4990918,9981969,29945499,40426483,54575813,81861089,163721718,491165382,663072480,895147833,1342721415,2685443021,8056329021,10876044212,14682659525,19821590401,39643180423
3717,5204,7164,14177,28827,85766,115937,156698,314820,630306,1890619,2552084,3828046,5167746,10335630,31006468,41858794,56509433,84761427,169522378,508567372,686565138,926862921,1390294034,2780588267,8341764758,11261382458,15202866152,20523869349,41047738306
3845,5383,7411,14664,29819,88716,119925,162088,325650,651989,1955656,2639876,3959731,5345517,10691176,32073090,43298736,58453358,87677220,175353948,526062089,710182978,958747006,1438120149,2876240503,8628721466,11648774014,15725844748,21229890455,42459780503
3974,5563,7659,15155,30816,91682,123934,167507,336536,673785,2021033,2728127,4092105,5524218,11048582,33145294,44746213,60407454,90608270,181216031,543648345,733924395,990797919,1486196506,2972393223,8917179624,12038192530,16251559738,21939605693,43879210966
4103,5744,7908,15648,31818,94663,127963,172952,347477,695690,2086737,2816819,4225139,5703810,11407772,34222847,46200913,62371300,93553945,187107363,561322353,757784277,1023008759,1534512754,3069025727,9207077134,12429554169,16779897945,22652862274,45305724114
4233,5925,8158,16143,32825,97658,132013,178426,358474,717709,2152782,2905971,4358865,5884336,11768828,35306000,47663172,64345352,96514927,193029312,579088205,781768150,1055386986,1583080082,3166160391,9498481125,12822949559,17310981715,23369825365,46739650283
4363,6108,8410,16641,33837,100670,136083,183927,369526,739836,2219153,2995563,4493249,6065750,12131660,36394485,49132627,66329120,99490482,198980406,596941494,805870062,1087924566,1631886441,3263773116,9791319298,13218281093,17844679281,24090317081,48180633701
4494,6292,8663,17141,34854,103696,140174,189456,380634,762075,2285861,3085609,4628316,6248087,12496338,37488503,50609554,68322973,102481166,204961756,614885556,830094516,1120627579,1680940948,3361882136,10085646357,13615622623,18381090340,24814472012,49628943550
4626,6477,8917,17644,35876,106737,144285,195013,391798,784427,2352905,3176110,4764064,6431343,12862856,38588041,52093932,70326886,105486939,210973285,632920149,854441189,1153495586,1730242946,3460486139,10381458364,14014968834,18920207720,25542280477,51084560465
4759,6662,9172,18149,36904,109794,148417,200598,403019,806893,2420293,3267074,4900507,6615536,13231248,39693202,53585902,72341048,108508085,217015560,651046982,878912384,1186531700,1779797104,3559594462,10678783332,14416357541,19462082469,26273811389,52547622276
5024,7033,9683,19160,38959,115908,156683,211769,425463,851829,2555079,3449017,5173415,6983955,13968096,41903717,56570101,76369721,114550900,229101156,687303789,927859015,1252609650,1878914004,3757828278,11273484776,15219204493,20545925842,27736999945,55473999361
5289,7405,10195,20173,41019,122038,164968,222967,447961,896873,2690192,3631401,5446986,7353266,14706730,44119585,59561528,80408152,120608352,241216025,723648413,976924200,1318847648,1978270977,3956542237,11869626651,16023996026,21632394400,29203732502,58407464447
5556,7778,10709,21189,43084,128182,173274,234193,470516,942031,2825643,3814242,5721241,7723503,15447213,46341006,62560451,84456703,126680982,253361252,760084110,1026112333,1385251627,2077876920,4155754139,12467262352,16830804226,22721585458,30674140434,61348280282
5823,8151,11223,22207,45155,134343,181602,245448,493129,987305,2961444,3997554,5996204,8094695,16189606,48568155,65567106,88515692,132769270,265537794,796613753,1075427292,1451826820,2177739685,4355479683,13066438981,17639692677,23813584855,32148339623,64296678632
6090,8526,11740,23228,47230,140519,189950,256731,515799,1032691,3097582,4181322,6271850,8466808,16933842,50800833,68581226,92584759,138872674,277744567,833234087,1124864685,1518567300,2277850379,4555701084,13667103181,18450589350,24908295351,33626198795,67252396949
6359,8902,12257,24251,49311,146710,198319,268043,538525,1078192,3234061,4365551,6548188,8839855,17679947,53039117,71602915,96664043,144991404,289981993,869946380,1174426223,1585475375,2378212467,4756425274,14269275747,19263522316,26005754844,35107769114,70215537558
6628,9278,12776,25277,51397,152916,206709,279381,561304,1123799,3370862,4550214,6825176,9213781,18427809,55282672,74631719,100752932,151124540,302248231,906745113,1224104452,1652540983,2478810854,4957622063,14872866111,20078369310,27105798274,36592827747,73185654797
6897,9656,13295,26305,53488,159136,215118,290746,584138,1169516,3507989,4735316,7102825,9588598,19177452,57531572,77667737,104851562,157272286,314543689,943631504,1273901021,1719766350,2579648879,5159298129,15477894304,20895157374,28208462148,38081423980,76162847234
7168,10034,13816,27336,55584,165373,223548,302140,607031,1215349,3645467,4920893,7381185,9964375,19929016,59786234,80711536,108960694,163435787,326870656,980612423,1323825202,1787163994,2680745319,5361491023,16084472982,21714038592,29313951779,39573834986,79147669218
7439,10414,14338,28370,57685,171625,231998,313561,629977,1261289,3783266,5106902,7660193,10341028,20682333,62046153,83762432,113079408,169613660,339226368,1017679572,1373865795,1854718793,2782077491,5564155383,16692466061,22534829250,30422019157,41069725949,82139451114
7710,10794,14861,29406,59791,177893,240471,325013,652983,1307352,3921431,5293407,7939944,10718682,21437652,64312079,86821436,117209068,175807951,351614914,1054845230,1424039374,1922453123,2883678961,5767358338,17302074921,23357801215,31533031296,42569592340,85139183869
7982,11175,15386,30445,61903,184176,248964,336492,676047,1353527,4059936,5480370,8220383,11097266,22194830,66583581,89887969,121348892,182017488,364033953,1092102364,1474336444,1990354167,2985530502,5971061435,17913184207,24182798753,32646777962,44073150342,88146299843
8255,11557,15912,31485,64020,190473,257476,347997,699161,1399804,4198745,5667743,8501438,11476682,22953671,68860074,92961239,125497811,188240666,376480274,1129441343,1524744008,2058404377,3087605790,6175212025,18525635976,25009608643,33762971301,45580011352,91160021835
8529,11940,16439,32529,66141,196785,266009,359529,722331,1446194,4337891,5855572,8783175,11857019,23714356,71142097,96041974,129656808,194478961,388956830,1166871029,1575274024,2126619897,3189929046,6379858551,19139575552,25838427073,34881876170,47090532928,94181064958
8803,12324,16968,33575,68269,203114,274564,371092,745561,1492703,4477398,6043887,9065642,12238341,24477009,73430027,99130685,133826571,200733404,401465682,1204397602,1625934837,2195011993,3292517164,6585034803,19755104302,26669390887,36003677307,48604964467,97209928007
9078,12709,17498,34624,70401,209457,283139,382681,768845,1539320,4617227,6232638,9348762,12620544,25241426,75723247,102226536,138005975,207002309,414003455,1242010938,1676712782,2263562218,3395342475,6790685440,20372056209,27502275965,37128072150,50122897507,100245794058
9354,13095,18029,35675,72538,215817,291735,394299,792186,1586054,4757406,6421860,9632590,13003704,26007756,78022204,105330134,142195837,213286899,426572600,1279718391,1727617782,2332283967,3498425073,6996850650,20990551835,28337245063,38255280420,51644628675,103289256366
9630,13482,18562,36728,74680,222190,300350,405943,815580,1632890,4897892,6611498,9917041,13387703,26775765,80326200,108440533,146394879,219585261,439169289,1317508475,1778634335,2401156312,3601733566,7203467650,21610402831,29174043910,39384958851,53169694560,106339388106
9907,13869,19096,37784,76827,228580,308988,417618,839036,1679852,5038756,6801644,10202255,13772734,27545836,82636381,111559283,150605196,225900533,451799798,1355400018,1829787859,2470213568,3705319423,7410639380,22231918016,30013089413,40517670268,54698854976,109397708908
10185,14258,19631,38843,78980,234985,317646,429320,862545,1726922,5179942,6992226,10488122,14158646,28317670,84951852,114685174,154825154,232230266,464459228,1393378327,1881058515,2539428952,3809142473,7618285495,22854856359,30854056178,41652975389,56231516892,112463032712
10463,14648,20168,39904,81138,241405,326324,441049,886110,1774101,5321458,7183254,10774658,14545460,29091309,87272737,117818373,159054977,238574797,477148254,1431445423,1932449033,2608806151,3913208245,7826417055,23479251035,31696988993,42790934676,57767761933,115535522766
10742,15038,20706,40968,83301,247841,335024,452807,909733,1821398,5463327,7374760,11061910,14933242,29866883,89599428,120959410,163295382,244935201,489869027,1469607757,1983968124,2678356923,4017534378,8035069334,24105207867,32542030720,43931740994,59307850466,118615699803
11021,15430,21245,42035,85469,254293,343744,464593,933413,1868809,5605538,7566725,11349851,15321955,30644318,91931701,124107984,167545961,251310865,502620317,1507861647,2035610815,2748074554,4122110798,8244222189,24732666428,33389099780,45075284212,60851633814,121703266468
11302,15822,21785,43104,87643,260759,352486,476408,957150,1916333,5748087,7759146,11638478,15711592,31423603,94269525,127264050,171806655,257701700,515401952,1546206569,2087376398,2817958089,4226936075,8453872759,25361618136,34238184587,46221548690,62399090862,124798180535
11582,16215,22326,44176,89820,267239,361245,488247,980935,1963954,5890926,7951961,11927694,16102025,32204480,96612123,130426561,176076050,264105587,528209690,1584629802,2139247701,2887984348,4331975437,8663951497,25991854347,35089003474,47370154175,63949708270,127899415321
12144,17001,23409,46318,94177,280200,378766,511926,1028511,2059206,6176636,8337631,12506187,16882974,33766397,101297811,136752250,184615739,276914708,553827860,1661484348,2243001215,3028051588,4542076245,9084153145,27252459282,36790820143,49667606652,67051269121,134102536964
12707,17788,24493,48463,98538,293177,396306,535634,1076141,2154567,6462676,8723747,13085349,17664824,35330119,105988912,143085246,193165293,289738628,579475628,1738427688,2346874601,3168280657,4752419797,9504840277,28514520672,38494603024,51967713516,70156413394,140312825450
13270,18577,25578,50611,102905,306170,413870,559373,1123836,2250057,6749102,9110383,13665291,18447729,36895950,110686341,149426784,201726379,302579845,605157988,1815474803,2450888084,3308698856,4963047042,9926094798,29778284228,40200683830,54270922579,73265745635,146531489874
13834,19366,26665,52762,107278,319179,431456,583141,1171588,2345662,7035871,9497483,14245930,19231573,38463659,115389403,155775929,210297733,315436462,630871150,1892614327,2555026318,3449285470,5173926911,10347854566,31043563525,41908810886,56576894079,76378807167,152757612879
14398,20156,27753,54914,111655,332202,449059,606933,1219388,2441365,7322934,9884981,14827163,20016222,40032976,120097291,162131586,218877881,328306270,656610693,1969832992,2659271392,3590016317,5385023129,10770047032,32310140917,43618690370,58885231358,79495062499,158990123484
14963,20947,28842,57069,116038,345241,466685,630756,1267249,2537188,7610359,10272966,15409129,20801859,41604271,124811110,168495251,227468838,341192291,682382662,2047148937,2763647794,3730924458,5596385287,11192771379,33578313948,45330723967,61196476688,82615243702,165230485831
15529,21739,29932,59227,120425,358294,484330,654604,1315164,2633120,7898107,10661387,15991748,21588377,43177328,129530218,174866057,236069435,354092771,708183551,2124551638,2868141317,3871990711,5807984615,11615970065,34847909998,47044678641,63510315472,85738926067,171477850500
16095,22532,31024,61387,124818,371364,501998,678484,1363141,2729175,8186230,11050315,16575127,22375921,44752437,134255480,181245171,244681248,367010076,734018087,2202055282,2972771112,4013240932,6019859894,12039720652,36119161755,48760868518,65827171780,88866682090,177733362486
16663,23325,32117,63550,129215,384447,519684,702387,1411164,2825324,8474631,11439617,17159069,23164224,46329065,138985301,187630438,253301368,379939841,759877544,2279633689,3077501839,4154627411,6231939558,12463880011,37391639823,50478713915,68146263042,91997455300,183994908847
17230,24120,33212,65715,133617,397546,537389,726317,1459242,2921583,8763362,11829365,17743678,23953430,47907496,143720530,194023007,261931345,392884391,785766572,2357300809,3182352326,4296175567,6444261739,12888524403,38665572992,52198523698,70468006224,95131808602,190263615391
17799,24916,34308,67882,138025,410661,555117,750279,1507383,3017966,9052465,12219616,18329042,24743653,49487965,148461870,200423826,270572460,405845647,811689011,2435068163,3287338129,4437906398,6656857934,13313716823,39941150245,53920552995,72792745749,98270206967,196540412063
18368,25712,35405,70053,142438,423789,572864,774265,1555574,3114450,9341872,12610277,18915021,25534708,51070095,153208196,206831376,279222662,418820533,837638709,2512917291,3392434330,4579786266,6869677683,13739356349,41218068819,55644393074,75119929830,101411905484,202823809037
18938,26510,36503,72226,146856,436935,590635,798283,1603828,3211061,9631657,13001448,19501765,26326794,52654290,157960714,213247285,287884149,431812346,863622261,2590867985,3497667642,4721851236,7082775084,14165551183,42496653314,57370482148,77450150054,104557702792,209115403593
19508,27308,37603,74401,151280,450096,608425,822327,1652135,3307778,9921762,13393052,20089158,27119757,54240237,162718491,219670293,296555220,444818534,889634564,2668904929,3603017392,4864073395,7296108270,14592217585,43776652511,59098481070,79782948574,107706980800,215413959550
20079,28108,38703,76579,155708,463270,626233,846396,1700493,3404596,10212173,13785066,20677168,27913552,55827849,167481261,226100042,305235391,457838372,915674168,2747023776,3708477711,5006444824,7509665359,15019331793,45057995130,60828293611,82118195478,110859564128,221719126146
20651,28908,39805,78759,160141,476459,644062,870493,1748906,3501525,10502913,14177527,21265847,28708251,57417268,172249453,232537110,313925442,470873030,941743411,2825231543,3814058071,5148978308,7723465532,15446932169,46340796251,62560075130,84456100504,114015735919,228031469667
21223,29710,40909,80942,164580,489667,661916,894623,1797386,3598587,10794054,14570528,21855336,29504044,59008874,177024208,238983039,322627455,483925631,967848539,2903546961,3919783761,5291707986,7937559996,15875121129,47625363124,64294240413,86797223610,117176252118,234352502006
21796,30512,42013,83128,169024,502888,679787,918778,1845915,3695749,11085494,14963933,22445430,30300653,60602114,181803861,245435581,331338397,496991623,993980449,2981942729,4025617923,5434584102,8151874116,16303749400,48911247928,66030184904,89140748647,120340010925,240680019560
22370,31315,43119,85316,173472,516124,697679,942960,1894500,3793021,11377264,15357784,23036194,31098166,62197162,186588939,251895446,340059223,510072442,1020142014,3060427462,4131572187,5577622355,8366431443,16732864084,50198591973,67768099371,91486933152,123507360013,247014717675
22944,32119,44226,87507,177927,529378,715596,967175,1943150,3890426,11669433,15752171,23627763,31896767,63794385,191380543,258364121,348791944,523171102,1046339261,3139019239,4237670960,5720855697,8581281403,17162564034,51487691815,69508384163,93836317595,126679029018,253358055625
23519,32924,45334,89700,182386,542644,733529,991413,1991845,3987920,11961869,16146920,24219875,32696099,65393072,196176539,264838726,357532670,536281770,1072560523,3217683062,4343866994,5864220341,8796328314,17592657888,52777973372,71250264270,96187855714,129853605485,259707208500
24095,33731,46444,91895,186850,555928,751486,1015683,2040606,4085544,12254695,16542197,24812777,33496500,66993895,200978941,271321978,366285070,549409948,1098816804,3296451943,4450204858,6007776455,9011662432,18023326153,54069978160,72994470740,98542534422,133032421747,266064840964
